time,stockid,StockID,StockName,date,price,open,close,high,low,vol,amount,cjbs,yclose,syl1,syl2,buy1,buy2,buy3,buy4,buy5,sale1,sale2,sale3,sale4,sale5,bc1,bc2,bc3,bc4,bc5,sc1,sc2,sc3,sc4,sc5,wb,lb,zmm,buy_vol,buy_amount,sale_vol,sale_amount,w_buy,w_sale,sectional_buy_vol,sectional_buy_amount,sectional_sale_vol,sectional_sale_amount,sectional_w_buy,sectional_w_sale,sectional_yclose,sectional_open,sectional_close,sectional_high,sectional_low,sectional_vol,sectional_amount,sectional_cjbs,sectional_wb,5min,10min,20min
2018-06-15 13:58:45,<NIL>,SH600637,东方明珠,43266.582465277796,15.73,15.73,15.73,15.73,15.73,200,3146,1,15.73,0,0,15.71,15.7,15.69,15.68,15.67,15.73,15.74,15.75,15.77,15.78,14500,9800,10100,10400,3100,29100,4400,19800,500,20000,0.649051490514905,1.11486339569092,1,200,3146,0,0,47900,73800,2547843,40137493,4516706,71094672,149332770,133780299,16.08,16.06,15.73,16.17,15.5,7064549,111232165,5681,1.11625382149878,15.666969697,15.71,15.6705056251
2018-06-15 13:58:48,<NIL>,SH600637,东方明珠,43266.5825,15.73,15.73,15.73,15.73,15.73,0,0,0,15.73,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,14500,9900,10100,10400,3100,100,29100,4400,19800,500,0.8905380333951759,1.11486339569092,0,0,0,0,0,48000,53900,2547843,40137493,4516706,71094672,149380770,133834199,16.08,16.06,15.73,16.17,15.5,7064549,111232165,5681,1.11616291737211,15.6667669173,15.71,15.6739600396
2018-06-15 13:58:54,<NIL>,SH600637,东方明珠,43266.5825694444,15.73,15.73,15.73,15.73,15.73,0,0,0,15.73,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,14500,9900,10100,10400,3100,100,30200,4400,19800,500,0.8727272727272729,1.11486339569092,0,0,0,0,0,48000,55000,2547843,40137493,4516706,71094672,149428770,133889199,16.08,16.06,15.73,16.17,15.5,7064549,111232165,5681,1.11606291706921,15.6667669173,15.71,15.6740139149
2018-06-15 13:59:24,<NIL>,SH600637,东方明珠,43266.5829166667,15.73,15.73,15.73,15.73,15.73,0,0,0,15.73,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,14600,9900,10100,10400,3100,1100,30200,4400,19800,500,0.8589285714285709,1.10866963863373,0,0,0,0,0,48100,56000,2547843,40137493,4516706,71094672,149476870,133945199,16.08,16.06,15.73,16.17,15.5,7064549,111232165,5681,1.11595541397493,15.6697345133,15.722,15.6754700605
2018-06-15 13:59:33,<NIL>,SH600637,东方明珠,43266.5830208333,15.73,15.73,15.73,15.73,15.73,0,0,0,15.73,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,15200,9900,10100,10400,3100,1100,30200,4400,19800,500,0.869642857142857,1.10866963863373,0,0,0,0,0,48700,56000,2547843,40137493,4516706,71094672,149525570,134001199,16.08,16.06,15.73,16.17,15.5,7064549,111232165,5681,1.11585247830506,15.6697457627,15.722,15.6755984693
2018-06-15 13:59:36,<NIL>,SH600637,东方明珠,43266.5830555556,15.73,15.73,15.73,15.73,15.73,0,0,0,15.73,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,15200,9900,10100,10400,3100,2600,30200,4400,19800,500,0.84695652173913,1.10866963863373,0,0,0,0,0,48700,57500,2547843,40137493,4516706,71094672,149574270,134058699,16.08,16.06,15.73,16.17,15.5,7064549,111232165,5681,1.11573714436838,15.6697457627,15.722,15.6740698573
2018-06-15 13:59:43,<NIL>,SH600637,东方明珠,43266.5831365741,15.73,15.73,15.73,15.73,15.73,0,0,0,15.73,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,15300,9900,10100,10400,3100,2600,30200,4400,19800,500,0.848695652173913,1.10866963863373,0,0,0,0,0,48800,57500,2547843,40137493,4516706,71094672,149623070,134116199,16.08,16.06,15.73,16.17,15.5,7064549,111232165,5681,1.1156226549486399,15.6697457627,15.722,15.6742833104
2018-06-15 13:59:45,<NIL>,SH600637,东方明珠,43266.5831597222,15.72,15.72,15.72,15.72,15.72,400,6288,2,15.73,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,15500,9900,10100,10600,3100,2200,30200,4400,19800,500,0.861646234676007,1.1087324619293202,1,400,6288,0,0,49200,57100,2548243,40143781,4516706,71094672,149672270,134173299,16.08,16.06,15.72,16.17,15.5,7064949,111238453,5683,1.11551457045116,15.6687720016,15.7233333333,15.6742615798
2018-06-15 13:59:50,<NIL>,SH600637,东方明珠,43266.5832175926,15.72,15.72,15.72,15.72,15.72,1000,15720,2,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,15500,9900,10100,10600,3100,1200,30200,4400,19800,500,0.8770053475935831,1.1088893413543701,1,1000,15720,0,0,49200,56100,2549243,40159501,4516706,71094672,149721470,134229399,16.08,16.06,15.72,16.17,15.5,7065949,111254173,5685,1.11541488761341,15.66953125,15.7289837398,15.6742615798
2018-06-15 13:59:56,<NIL>,SH600637,东方明珠,43266.583287037,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,4300,9900,10100,10600,3100,1200,30200,4400,19800,500,0.677361853832442,1.1088893413543701,0,0,0,0,0,38000,56100,2549243,40159501,4516706,71094672,149759470,134285499,16.08,16.06,15.72,16.17,15.5,7065949,111254173,5685,1.11523188367495,15.6696052632,15.7291309386,15.6762222222
2018-06-15 14:00:02,<NIL>,SH600637,东方明珠,43266.5833564815,15.71,15.71,15.71,15.71,15.71,100,1571,1,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,4200,9900,10100,10600,3100,1200,30200,4400,19800,500,0.675579322638146,1.10277855396271,2,0,0,100,1571,37900,56100,2549243,40159501,4516806,71096243,149797370,134341599,16.08,16.06,15.71,16.17,15.5,7066049,111255744,5686,1.11504828820744,15.6708139535,15.7291309386,15.6762222222
2018-06-15 14:00:09,<NIL>,SH600637,东方明珠,43266.5834375,15.71,15.71,15.71,15.71,15.71,500,7855,1,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,3700,9900,10100,10600,3100,1200,30200,4400,19800,500,0.666666666666667,1.10285651683807,2,0,0,500,7855,37400,56100,2549243,40159501,4517306,71104098,149834770,134397699,16.08,16.06,15.71,16.17,15.5,7066549,111263599,5687,1.1148611257102,15.6715369568,15.7302596054,15.6633702532
2018-06-15 14:00:18,<NIL>,SH600637,东方明珠,43266.583541666696,15.71,15.71,15.71,15.71,15.71,0,0,0,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,4200,9900,10100,10600,3100,1200,30200,4400,19800,500,0.675579322638146,1.10285651683807,0,0,0,0,0,37900,56100,2549243,40159501,4517306,71104098,149872670,134453799,16.08,16.06,15.71,16.17,15.5,7066549,111263599,5687,1.11467783814721,15.6717594571,15.731080497,15.6626853377
2018-06-15 14:00:24,<NIL>,SH600637,东方明珠,43266.5836111111,15.71,15.71,15.71,15.71,15.71,0,0,0,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,5200,9900,10100,10600,3100,1200,30200,4400,19800,500,0.693404634581105,1.10285651683807,0,0,0,0,0,38900,56100,2549243,40159501,4517306,71104098,149911570,134509899,16.08,16.06,15.71,16.17,15.5,7066549,111263599,5687,1.11450213786868,15.6717594571,15.7425899281,15.6627422003
2018-06-15 14:00:27,<NIL>,SH600637,东方明珠,43266.5836458333,15.71,15.71,15.71,15.71,15.71,0,0,0,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,5200,9900,10100,10400,3100,1200,30200,4400,19800,500,0.6898395721925129,1.10285651683807,0,0,0,0,0,38700,56100,2549243,40159501,4517306,71104098,149950270,134565999,16.08,16.06,15.71,16.17,15.5,7066549,111263599,5687,1.11432509782802,15.6717594571,15.7430026224,15.6618480138
2018-06-15 14:00:36,<NIL>,SH600637,东方明珠,43266.58375,15.71,15.71,15.71,15.71,15.71,0,0,0,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,5200,10600,10100,10400,3100,1200,30200,4400,19800,500,0.702317290552585,1.10285651683807,0,0,0,0,0,39400,56100,2549243,40159501,4517306,71104098,149989670,134622099,16.08,16.06,15.71,16.17,15.5,7066549,111263599,5687,1.11415340508099,15.6717530679,15.7430026224,15.6617217391
2018-06-15 14:00:39,<NIL>,SH600637,东方明珠,43266.5837847222,15.71,15.71,15.71,15.71,15.71,0,0,0,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,5200,10600,10100,10400,3100,1200,30200,4400,19500,500,0.7060931899641579,1.10285651683807,0,0,0,0,0,39400,55800,2549243,40159501,4517306,71104098,150029070,134677899,16.08,16.06,15.71,16.17,15.5,7066549,111263599,5687,1.11398433680644,15.6716694491,15.7430026224,15.6608812261
2018-06-15 14:00:41,<NIL>,SH600637,东方明珠,43266.583807870404,15.71,15.71,15.71,15.71,15.71,300,4713,1,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,4900,10600,10100,10400,3100,1200,30200,4400,19500,500,0.700716845878136,1.10290336608887,2,0,0,300,4713,39100,55800,2549243,40159501,4517606,71108811,150068170,134733699,16.08,16.06,15.71,16.17,15.5,7066849,111268312,5688,1.1138131819568,15.6716694491,15.7456881228,15.6612546816
2018-06-15 14:00:46,<NIL>,SH600637,东方明珠,43266.5838657407,15.72,15.72,15.72,15.72,15.72,100,1572,1,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,5000,10600,10100,10400,3100,1100,30200,4400,19500,500,0.703770197486535,1.1029189825058,1,100,1572,0,0,39200,55700,2549343,40161073,4517606,71108811,150107370,134789399,16.08,16.06,15.72,16.17,15.5,7066949,111269884,5689,1.11364373692326,15.6715384615,15.746090584,15.6616111111
2018-06-15 14:00:54,<NIL>,SH600637,东方明珠,43266.5839583333,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,4900,10600,10100,10400,3100,1100,30200,4400,19500,500,0.70197486535009,1.1029189825058,0,0,0,0,0,39100,55700,2549343,40161073,4517606,71108811,150146470,134845099,16.08,16.06,15.72,16.17,15.5,7066949,111269884,5689,1.11347369028221,15.6727221466,15.7492857143,15.6627304348
2018-06-15 14:00:57,<NIL>,SH600637,东方明珠,43266.5839930556,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,6800,10600,10100,10400,3100,1100,30200,4400,19500,500,0.7360861759425491,1.1029189825058,0,0,0,0,0,41000,55700,2549343,40161073,4517606,71108811,150187470,134900799,16.08,16.06,15.72,16.17,15.5,7066949,111269884,5689,1.11331786848794,15.6734627752,15.7500823045,15.6627304348
2018-06-15 14:01:00,<NIL>,SH600637,东方明珠,43266.5840277778,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,6900,10600,10100,10400,3100,1100,30200,4400,19500,500,0.737881508078995,1.1029189825058,0,0,0,0,0,41100,55700,2549343,40161073,4517606,71108811,150228570,134956499,16.08,16.06,15.72,16.17,15.5,7066949,111269884,5689,1.11316291629646,15.6712726694,15.7500823045,15.6627304348
2018-06-15 14:01:10,<NIL>,SH600637,东方明珠,43266.5841435185,15.72,15.72,15.72,15.72,15.72,6000,94272,10,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.73,15.74,15.75,15.77,15.78,2100,10600,10100,10400,3100,30200,4400,19500,500,20000,0.48659517426273496,1.09779024124146,1,6000,94272,0,0,36300,74600,2555343,40255345,4517606,71108811,150264870,135031099,16.08,16.06,15.72,16.17,15.5,7072949,111364156,5699,1.1128167593451899,15.6608784454,15.7506722689,15.6809333333
2018-06-15 14:01:13,<NIL>,SH600637,东方明珠,43266.5841782407,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.73,15.74,15.75,15.77,15.78,2100,10600,9600,10400,3100,30200,4400,19500,500,20000,0.47989276139410203,1.09779024124146,0,0,0,0,0,35800,74600,2555343,40255345,4517606,71108811,150300670,135105699,16.08,16.06,15.72,16.17,15.5,7072949,111364156,5699,1.1124672838560299,15.6586872496,15.7506722689,15.6811666667
2018-06-15 14:01:15,<NIL>,SH600637,东方明珠,43266.5842013889,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.73,15.74,15.75,15.77,15.78,2100,10600,9600,10400,3100,30200,3700,19500,500,20000,0.484438430311231,1.09779024124146,0,0,0,0,0,35800,73900,2555343,40255345,4517606,71108811,150336470,135179599,16.08,16.06,15.72,16.17,15.5,7072949,111364156,5699,1.11212395296423,15.6586872496,15.751300813,15.6622758621
2018-06-15 14:01:19,<NIL>,SH600637,东方明珠,43266.5842476852,15.72,15.72,15.72,15.72,15.72,300,4716,1,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,2100,10600,9600,10400,3100,3300,30200,3700,19500,500,0.6258741258741259,1.09783685207367,1,300,4716,0,0,35800,57200,2555643,40260061,4517606,71108811,150372270,135236799,16.08,16.06,15.72,16.17,15.5,7073249,111368872,5700,1.11191828786187,15.6586872496,15.7512307692,15.6622758621
2018-06-15 14:01:24,<NIL>,SH600637,东方明珠,43266.5843055556,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,2400,10600,9600,10400,3100,3300,30200,3700,19500,500,0.6311188811188809,1.09783685207367,0,0,0,0,0,36100,57200,2555643,40260061,4517606,71108811,150408370,135293999,16.08,16.06,15.72,16.17,15.5,7073249,111368872,5700,1.11171501405617,15.6571525957,15.7512307692,15.6625170068
2018-06-15 14:01:26,<NIL>,SH600637,东方明珠,43266.5843287037,15.72,15.72,15.72,15.72,15.72,3300,51876,1,15.72,0,0,15.72,15.71,15.7,15.69,15.68,15.73,15.74,15.75,15.77,15.78,33900,2400,10600,9600,10400,30200,3700,19500,500,20000,0.9052774018944519,1.0983489751815798,1,3300,51876,0,0,66900,73900,2558943,40311937,4517606,71108811,150475270,135367899,16.08,16.06,15.72,16.17,15.5,7076549,111420748,5701,1.1116023157011499,15.6556473345,15.7512307692,15.6637853107
2018-06-15 14:01:32,<NIL>,SH600637,东方明珠,43266.5843981481,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.72,15.71,15.7,15.69,15.68,15.73,15.74,15.75,15.77,15.78,33900,5400,10600,9600,10400,30200,3700,19500,500,20000,0.945872801082544,1.0983489751815798,0,0,0,0,0,69900,73900,2558943,40311937,4517606,71108811,150545170,135441799,16.08,16.06,15.72,16.17,15.5,7076549,111420748,5701,1.1115118900628302,15.6556473345,15.7482051282,15.6622839506
2018-06-15 14:01:35,<NIL>,SH600637,东方明珠,43266.5844328704,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.72,15.71,15.7,15.69,15.68,15.73,15.74,15.75,15.77,15.78,33900,5400,10500,9600,10400,30200,3700,19500,500,20000,0.944519621109608,1.0983489751815798,0,0,0,0,0,69800,73900,2558943,40311937,4517606,71108811,150614970,135515699,16.08,16.06,15.72,16.17,15.5,7076549,111420748,5701,1.11142082512521,15.6528571429,15.745,15.6610322581
2018-06-15 14:01:41,<NIL>,SH600637,东方明珠,43266.5845023148,15.73,15.73,15.73,15.73,15.73,10000,157300,1,15.72,0,0,15.72,15.71,15.7,15.69,15.68,15.73,15.74,15.75,15.77,15.78,47000,5400,10500,9600,10400,20200,3700,19500,500,20000,1.29733959311424,1.09990108013153,1,10000,157300,0,0,82900,63900,2568943,40469237,4517606,71108811,150697870,135579599,16.08,16.06,15.73,16.17,15.5,7086549,111578048,5702,1.11150845047122,15.6528571429,15.745,15.653
2018-06-15 14:01:45,<NIL>,SH600637,东方明珠,43266.5845486111,15.73,15.73,15.73,15.73,15.73,300,4719,1,15.73,0,0,15.72,15.71,15.7,15.69,15.68,15.73,15.74,15.75,15.77,15.78,47100,5400,10500,9600,10400,19900,3700,19500,500,20000,1.3050314465408799,1.09994769096375,1,300,4719,0,0,83000,63600,2569243,40473956,4517606,71108811,150780870,135643199,16.08,16.06,15.73,16.17,15.5,7086849,111582767,5703,1.11159918898698,15.6522222222,15.7411363636,15.653
2018-06-15 14:01:48,<NIL>,SH600637,东方明珠,43266.5845833333,15.72,15.72,15.72,15.72,15.72,1000,15720,1,15.73,0,0,15.72,15.71,15.7,15.69,15.68,15.73,15.74,15.75,15.77,15.78,46100,5400,10500,9600,40400,19900,3700,19500,500,20000,1.76100628930818,1.10010290145874,2,0,0,1000,15720,112000,63600,2569243,40473956,4518606,71124531,150892870,135706799,16.08,16.06,15.72,16.17,15.5,7087849,111598487,5704,1.1119035384513,15.6566666667,15.7620125786,15.653
2018-06-15 14:01:51,<NIL>,SH600637,东方明珠,43266.584618055604,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.72,15.71,15.7,15.69,15.68,15.73,15.74,15.75,15.77,15.78,46100,5100,10500,9600,40400,19900,3700,19500,500,20000,1.7562893081761,1.10010290145874,0,0,0,0,0,111700,63600,2569243,40473956,4518606,71124531,151004570,135770399,16.08,16.06,15.72,16.17,15.5,7087849,111598487,5704,1.11220539316527,15.6744444444,15.7625308642,15.6529596413
2018-06-15 14:02:03,<NIL>,SH600637,东方明珠,43266.5847569444,15.72,15.72,15.72,15.72,15.72,10000,157200,1,15.72,0,0,15.72,15.71,15.7,15.69,15.68,15.73,15.74,15.75,15.77,15.78,36100,5100,10500,9600,40400,19900,3700,19500,500,20000,1.5990566037735803,1.09563505649567,2,0,0,10000,157200,101700,63600,2569243,40473956,4528606,71281731,151106270,135833999,16.08,16.06,15.72,16.17,15.5,7097849,111755687,5705,1.1124333459401399,15.6753846154,15.7625308642,15.6529596413
2018-06-15 14:02:08,<NIL>,SH600637,东方明珠,43266.5848148148,15.72,15.72,15.72,15.72,15.72,600,9432,2,15.72,0,0,15.72,15.71,15.7,15.69,15.68,15.73,15.74,15.75,15.77,15.78,35500,5100,10500,9600,40400,19900,3700,19500,500,20000,1.58962264150943,1.09572768211365,2,0,0,600,9432,101100,63600,2569243,40473956,4529206,71291163,151207370,135897599,16.08,16.06,15.72,16.17,15.5,7098449,111765119,5707,1.11265667026244,15.6746666667,15.7623837209,15.6548888889
2018-06-15 14:02:11,<NIL>,SH600637,东方明珠,43266.584849537,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.72,15.71,15.7,15.69,15.68,15.73,15.74,15.75,15.77,15.78,35500,5000,10500,9600,40400,19900,3700,19500,500,20000,1.58805031446541,1.09572768211365,0,0,0,0,0,101000,63600,2569243,40473956,4529206,71291163,151308370,135961199,16.08,16.06,15.72,16.17,15.5,7098449,111765119,5707,1.11287905014724,15.6746666667,15.7924245237,15.6545517241
2018-06-15 14:02:17,<NIL>,SH600637,东方明珠,43266.5849189815,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.72,15.71,15.7,15.69,15.68,15.73,15.74,15.75,15.77,15.78,35500,5000,11500,9600,40400,19900,3700,19500,500,20000,1.6037735849056598,1.09572768211365,0,0,0,0,0,102000,63600,2569243,40473956,4529206,71291163,151410370,136024799,16.08,16.06,15.72,16.17,15.5,7098449,111765119,5707,1.11310857368001,15.6739473684,15.7924338893,15.6539215686
2018-06-15 14:02:20,<NIL>,SH600637,东方明珠,43266.5849537037,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.72,15.71,15.7,15.69,15.68,15.73,15.74,15.75,15.77,15.78,35600,5000,11500,9600,40400,19900,3700,19500,500,20000,1.60534591194969,1.09572768211365,0,0,0,0,0,102100,63600,2569243,40473956,4529206,71291163,151512470,136088399,16.08,16.06,15.72,16.17,15.5,7098449,111765119,5707,1.11333861749671,15.6727007562,15.7924338893,15.65
2018-06-15 14:02:27,<NIL>,SH600637,东方明珠,43266.5850347222,15.73,15.73,15.73,15.73,15.73,100,1573,1,15.72,0,0,15.72,15.71,15.7,15.69,15.68,15.73,15.74,15.75,15.77,15.78,35600,5000,11500,9600,40400,19800,3700,19500,500,20000,1.60787401574803,1.095743060112,1,100,1573,0,0,102100,63500,2569343,40475529,4529206,71291163,151614570,136151899,16.08,16.06,15.73,16.17,15.5,7098549,111766692,5708,1.1135692642818,15.6727007562,15.7946319366,15.65
2018-06-15 14:02:31,<NIL>,SH600637,东方明珠,43266.5850810185,15.72,15.72,15.72,15.72,15.72,35600,559632,4,15.73,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,5000,11500,9600,40400,3100,900,19800,3700,19500,500,1.5675675675675702,1.1012383699417099,2,0,0,35600,559632,69600,44400,2569343,40475529,4564806,71850795,151684170,136196299,16.08,16.06,15.72,16.17,15.5,7134149,112326324,5712,1.11371726775043,15.6725669234,15.7946319366,15.650297619
2018-06-15 14:02:37,<NIL>,SH600637,东方明珠,43266.585150463,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,5000,11500,9600,40400,3100,10900,19800,3700,19500,500,1.2794117647058798,1.1012383699417099,0,0,0,0,0,69600,54400,2569343,40475529,4564806,71850795,151753770,136250699,16.08,16.06,15.72,16.17,15.5,7134149,112326324,5712,1.11378342359917,15.6725207058,15.7946319366,15.6507352941
2018-06-15 14:02:45,<NIL>,SH600637,东方明珠,43266.585243055604,15.72,15.72,15.72,15.72,15.72,1100,17292,3,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,5000,11500,9600,40400,3100,9800,19800,3700,19500,500,1.30581613508443,1.1014081239700302,1,1100,17292,0,0,69600,53300,2570443,40492821,4564806,71850795,151823370,136303999,16.08,16.06,15.72,16.17,15.5,7135249,112343616,5715,1.1138585156258,15.6716666667,15.7954472477,15.6507352941
2018-06-15 14:02:48,<NIL>,SH600637,东方明珠,43266.5852777778,15.72,15.72,15.72,15.72,15.72,0,0,0,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,5300,11500,9600,40400,3100,9800,19800,3700,19500,500,1.31144465290807,1.1014081239700302,0,0,0,0,0,69900,53300,2570443,40492821,4564806,71850795,151893270,136357299,16.08,16.06,15.72,16.17,15.5,7135249,112343616,5715,1.11393574905,15.6718918919,15.7993130779,15.6511267606
2018-06-15 14:02:54,<NIL>,SH600637,东方明珠,43266.5853472222,15.71,15.71,15.71,15.71,15.71,500,7855,2,15.72,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,4800,11500,9600,40400,3100,9800,19800,3700,19500,500,1.30206378986867,1.10148537158966,2,0,0,500,7855,69400,53300,2570443,40492821,4565306,71858650,151962670,136410599,16.08,16.06,15.71,16.17,15.5,7135749,112351471,5717,1.11400925671472,15.67,15.7994673768,15.6511764706
2018-06-15 14:02:57,<NIL>,SH600637,东方明珠,43266.5853819444,15.71,15.71,15.71,15.71,15.71,0,0,0,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,4800,11500,9600,50400,3100,9800,19800,3700,19500,500,1.48968105065666,1.10148537158966,0,0,0,0,0,79400,53300,2570443,40492821,4565306,71858650,152042070,136463899,16.08,16.06,15.71,16.17,15.5,7135749,112351471,5717,1.1141559864122,15.67,15.7994673768,15.6324812186
2018-06-15 14:03:00,<NIL>,SH600637,东方明珠,43266.5854166667,15.71,15.71,15.71,15.71,15.71,0,0,0,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,4800,11500,9600,50400,3100,10600,19800,3700,19500,500,1.46765249537893,1.10148537158966,0,0,0,0,0,79400,54100,2570443,40492821,4565306,71858650,152121470,136517999,16.08,16.06,15.71,16.17,15.5,7135749,112351471,5717,1.11429607168502,15.67,15.7999463087,15.6324558292
2018-06-15 14:03:03,<NIL>,SH600637,东方明珠,43266.5854513889,15.71,15.71,15.71,15.71,15.71,1500,23565,1,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,3300,11500,9600,50400,3100,10600,19800,3700,19500,500,1.4399260628465802,1.09572923183441,2,0,0,1500,23565,77900,54100,2570443,40492821,4566806,71882215,152199370,136572099,16.08,16.06,15.71,16.17,15.5,7137249,112375036,5718,1.1144250627648302,15.67,15.7996083423,15.6321514331
2018-06-15 14:03:06,<NIL>,SH600637,东方明珠,43266.5854861111,15.71,15.71,15.71,15.71,15.71,0,0,0,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,4700,11500,9600,50400,3100,10600,19800,3700,19500,500,1.46580406654344,1.09572923183441,0,0,0,0,0,79300,54100,2570443,40492821,4566806,71882215,152278670,136626199,16.08,16.06,15.71,16.17,15.5,7137249,112375036,5718,1.11456419862782,15.6710968348,15.7922661726,15.6310554786
2018-06-15 14:03:09,<NIL>,SH600637,东方明珠,43266.5855208333,15.71,15.71,15.71,15.71,15.71,0,0,0,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,4700,11500,9600,20400,3100,10600,19800,3700,19500,500,0.911275415896488,1.09572923183441,0,0,0,0,0,49300,54100,2570443,40492821,4566806,71882215,152327970,136680299,16.08,16.06,15.71,16.17,15.5,7137249,112375036,5718,1.11448373404568,15.6715125324,15.7921451994,15.6303831662
2018-06-15 14:03:12,<NIL>,SH600637,东方明珠,43266.5855555556,15.71,15.71,15.71,15.71,15.71,0,0,0,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,4700,11500,9600,20400,3100,30600,19800,3700,19500,500,0.6653171390013499,1.09572923183441,0,0,0,0,0,49300,74100,2570443,40492821,4566806,71882215,152377270,136754399,16.08,16.06,15.71,16.17,15.5,7137249,112375036,5718,1.1142403543450201,15.672894356,15.7697058824,15.6289684794
2018-06-15 14:03:15,<NIL>,SH600637,东方明珠,43266.5855902778,15.71,15.71,15.71,15.71,15.71,0,0,0,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,4700,11200,9600,20400,3100,30600,19800,3700,19500,500,0.6612685560053979,1.09572923183441,0,0,0,0,0,49000,74100,2570443,40492821,4566806,71882215,152426270,136828499,16.08,16.06,15.71,16.17,15.5,7137249,112375036,5718,1.11399504572509,15.6734837425,15.7691666667,15.6285457251
2018-06-15 14:03:25,<NIL>,SH600637,东方明珠,43266.5857060185,15.71,15.71,15.71,15.71,15.71,600,9426,1,15.71,0,0,15.71,15.7,15.69,15.68,15.67,15.72,15.73,15.74,15.75,15.77,4100,11200,9600,20400,3100,30600,19800,3700,19500,500,0.653171390013495,1.0958213806152302,2,0,0,600,9426,48400,74100,2570443,40492821,4567406,71891641,152474670,136902599,16.08,16.06,15.71,16.17,15.5,7137849,112384462,5719,1.11374561997906,15.6758517555,15.7691666667,15.6283619035
